lat;lon;name;date;heure;temperature;point_de_rose;humidite;pression_station;variation_pression_24h;temperature_min_sol_12h;precipitations_dernieres_24h
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
507.325;1.599.667;BOULOGNE-SEM;10/01/2026;18:00:00Z;276.35;272.55;76;101120;2360;NULL;0.2
505.145;1.622.833;LE-TOUQUET;10/01/2026;18:00:00Z;276.65;271.85;71;101720;2310;276.95;0.4
50.136;1.834;ABBEVILLE;10/01/2026;18:00:00Z;275.45;273.95;90;101070;2240;275.25;2.6
51.055.833;23.395;DUNKERQUE;10/01/2026;18:00:00Z;276.15;272.15;75;101740;2650;NULL;3.6
50.57;30.975;LILLE-LESQUIN;10/01/2026;18:00:00Z;273.25;271.05;85;101300;2570;273.55;5.6
49.725.167;-1.939.833;PTE DE LA HAGUE;10/01/2026;18:00:00Z;280.15;275.45;72;102040;1680;NULL;0.0
49.652.667;-14.635;GONNEVILLE;10/01/2026;18:00:00Z;276.15;274.05;86;100500;1720;278.45;0.8
49.18;-0.456167;CAEN-CARPIQUET;10/01/2026;18:00:00Z;274.15;272.65;90;101360;1790;276.75;5.4
493.645;0.167;ST GATIEN DES B;10/01/2026;18:00:00Z;275.75;273.65;86;100390;1870;NULL;0.0
493.895;1.178.333;ROUEN-BOOS;10/01/2026;18:00:00Z;275.45;272.85;83;100130;1990;274.65;1.2
49.025;1.221.667;EVREUX-HUEST;10/01/2026;18:00:00Z;274.75;272.05;82;100380;1920;274.85;3.8
49.932.833;1.09;DIEPPE;10/01/2026;18:00:00Z;277.25;272.25;70;101510;2150;276.55;-0.1
49.533;0.091667;OCTEVILLE;10/01/2026;18:00:00Z;275.95;273.65;85;101000;1930;NULL;0.0
49.090.333;20.285;PONTOISE - AERO;10/01/2026;18:00:00Z;275.05;272.35;82;100890;2000;273.85;1.0
494.465;2.127.167;BEAUVAIS-TILLE;10/01/2026;18:00:00Z;274.95;272.25;82;100710;2100;273.75;0.6
49.971.833;2.703.833;MEAULTE;10/01/2026;18:00:00Z;274.85;273.65;92;100490;2290;NULL;2.6
49.818.333;3.206;ST QUENTIN;10/01/2026;18:00:00Z;273.95;272.45;90;100650;2290;274.65;2.2
49.209.833;4.155.333;REIMS-PRUNAY;10/01/2026;18:00:00Z;273.35;272.45;94;100610;2140;274.15;4.2
49.782.833;4.643.167;CHARLEVILLE-MEZ;10/01/2026;18:00:00Z;271.95;270.55;90;99930;2330;273.25;7.1
48.979.333;6.243.167;AEROPORT METZ-NANCY-LORRAINE;10/01/2026;18:00:00Z;272.35;271.05;91;98430;1980;273.45;3.6
48.473.333;-5.057;OUESSANT-STIFF;10/01/2026;18:00:00Z;280.75;276.45;74;101340;1150;NULL;0.8
48.548;-4.664.167;PLOUDALMEZEAU;10/01/2026;18:00:00Z;278.55;275.75;82;101740;1110;NULL;0.8
48.532;-4.151.833;LANDIVISIAU;10/01/2026;18:00:00Z;278.65;276.65;87;100820;1190;NULL;1.0
48.279.333;-4.439.333;LANVEOC;10/01/2026;18:00:00Z;279.95;276.55;79;101240;1120;NULL;2.2
48.453.833;-4.391.167;BREST-GUIPAVAS;10/01/2026;18:00:00Z;277.85;276.05;88;101040;1130;274.45;1.4
48.825.833;-3.473.167;PLOUMANAC'H;10/01/2026;18:00:00Z;280.55;275.85;72;101510;1360;NULL;3.0
48.755.333;-3.468.667;LANNION_AERO;10/01/2026;18:00:00Z;276.55;274.75;88;101170;1310;NULL;2.6
485.365;-2.853.167;ST BRIEUC;10/01/2026;18:00:00Z;278.15;274.25;76;100580;1370;275.75;7.2
48.584.833;-2.076.333;DINARD;10/01/2026;18:00:00Z;276.95;274.15;82;101430;1480;275.95;6.4
48.068.833;-1.734;RENNES-ST JACQUES;10/01/2026;18:00:00Z;276.95;274.65;85;101810;1430;277.55;6.7
48.030.667;-0.7465;LAVAL-ETRONNIER;10/01/2026;18:00:00Z;277.15;274.55;83;100990;1510;271.95;2.8
484.455;0.110167;ALENCON;10/01/2026;18:00:00Z;274.95;271.35;77;100400;1700;276.75;0.6
48.061.333;1.376.333;CHATEAUDUN;10/01/2026;18:00:00Z;275.25;270.55;71;100530;1690;272.75;1.8
484.605;1.501.167;CHARTRES;10/01/2026;18:00:00Z;275.25;272.35;81;100160;1780;275.55;3.6
48.774.333;2.009.833;TRAPPES;10/01/2026;18:00:00Z;275.15;271.75;78;99840;1860;275.15;2.0
48.750.667;21.135;TOUSSUS LE NOBLE;10/01/2026;18:00:00Z;275.15;271.75;78;99990;1900;273.15;1.2
487.725;2.204;VILLACOUBLAY;10/01/2026;18:00:00Z;275.15;271.55;77;99790;1870;272.95;1.8
48.718;2.397;ORLY;10/01/2026;18:00:00Z;276.75;271.75;70;100850;1900;NULL;0.4
48.967.333;2.427.667;LE BOURGET;10/01/2026;18:00:00Z;277.15;272.35;71;101340;1970;274.35;-0.1
48.610.333;26.795;MELUN;10/01/2026;18:00:00Z;276.85;271.65;69;100780;1880;276.35;-0.1
48.821.667;2.337.833;PARIS-MONTSOURIS;10/01/2026;18:00:00Z;277.25;271.85;68;100980;1910;274.15;0.8
49.015.167;2.534.333;ROISSY;10/01/2026;18:00:00Z;276.25;272.45;76;100540;1970;273.75;0.6
48.777.167;4.164.667;VATRY-AERO;10/01/2026;18:00:00Z;274.05;272.55;90;99730;1930;NULL;2.6
48.324.667;4.02;TROYES-BARBEREY;10/01/2026;18:00:00Z;274.65;274.25;97;100390;1820;275.25;2.8
48.631.333;4.903.667;ST-DIZIER;10/01/2026;18:00:00Z;273.55;271.95;89;99950;1880;273.25;9.2
48.687.833;62.215;NANCY-ESSEY;10/01/2026;18:00:00Z;273.15;271.05;86;98970;1870;273.25;8.2
48.581;5.959.833;NANCY-OCHEY;10/01/2026;18:00:00Z;272.25;271.85;97;97330;1790;273.35;8.3
485.495;7.640.333;STRASBOURG-ENTZHEIM;10/01/2026;18:00:00Z;273.65;272.15;90;99630;1750;272.95;4.6
47.928.667;7.407.667;COLMAR-MEYENHEIM;10/01/2026;18:00:00Z;274.65;273.15;90;98890;1520;273.35;2.0
47.973;-4.160.667;QUIMPER;10/01/2026;18:00:00Z;278.15;275.85;85;101240;1150;273.55;2.2
47.652.333;-3.502.333;ILE DE GROIX;10/01/2026;18:00:00Z;282.15;277.15;71;NULL;NULL;NULL;0.2
47.762.833;-3.435.667;LORIENT-LANN BIHOUE;10/01/2026;18:00:00Z;279.45;275.85;78;101760;1200;277.15;0.2
47.313.833;-21.545;ST NAZAIRE-MONTOIR;10/01/2026;18:00:00Z;278.85;275.45;79;102230;1260;NULL;0.0
47.15;-1.608.833;NANTES-BOUGUENAIS;10/01/2026;18:00:00Z;277.35;274.75;83;101950;1270;275.65;0.0
47.561.833;-0.317;MARCE;10/01/2026;18:00:00Z;273.35;271.95;90;101600;1470;NULL;0.8
47.479;-0.614333;BEAUCOUZE;10/01/2026;18:00:00Z;276.85;274.75;86;101650;1430;274.45;1.0
47.945.833;0.194167;LE MANS;10/01/2026;18:00:00Z;279.45;275.15;74;101580;1600;273.35;0.6
474.445;0.727333;TOURS;10/01/2026;18:00:00Z;276.65;272.45;74;100790;1500;274.65;-0.1
476.785;1.212.333;BLOIS;10/01/2026;18:00:00Z;272.35;270.65;88;100550;1630;273.95;0.0
47.319.667;16.875;ROMORANTIN;10/01/2026;18:00:00Z;277.25;270.85;63;101090;1530;272.55;0.0
47.990.667;1.778.167;ORLEANS;10/01/2026;18:00:00Z;273.35;271.45;87;100510;1690;273.35;2.6
47.059.167;2.359.833;BOURGES;10/01/2026;18:00:00Z;277.05;271.25;66;100040;1480;273.85;0.0
47.052.167;2.642.167;AVORD;10/01/2026;18:00:00Z;276.75;270.95;66;99860;1470;NULL;NULL
46.999.333;31.145;NEVERS-MARZY;10/01/2026;18:00:00Z;276.65;271.45;69;99850;1480;275.75;0.8
47.824.667;3.549.667;AUXERRE-PERRIGNY;10/01/2026;18:00:00Z;276.45;271.85;72;99990;1620;275.15;NULL
47.267.833;5.088.333;DIJON-LONGVIC;10/01/2026;18:00:00Z;275.45;272.65;82;99040;1480;275.75;1.4
47.843.667;53.375;LANGRES;10/01/2026;18:00:00Z;272.25;271.95;98;95960;1520;273.25;6.6
47.249;5.988.833;BESANCON;10/01/2026;18:00:00Z;273.45;273.15;98;97890;1380;275.35;9.4
47.787;6.363.833;LUXEUIL;10/01/2026;18:00:00Z;273.35;273.05;98;98240;1520;273.55;6.6
47.591.667;6.837;DORANS;10/01/2026;18:00:00Z;272.95;272.55;97;96600;1360;273.15;9.3
47.614.333;7.51;BALE-MULHOUSE;10/01/2026;18:00:00Z;274.75;272.45;85;98090;1370;275.45;5.8
46.705;-1.381.833;LA ROCHE SUR YON;10/01/2026;18:00:00Z;278.75;274.45;74;101220;1230;273.55;0.0
46.046.833;-1.411.667;CHASSIRON;10/01/2026;18:00:00Z;281.45;278.75;83;102080;1160;NULL;2.6
46.178;-1.193.167;LA ROCHELLE-ILE DE RE;10/01/2026;18:00:00Z;278.85;277.35;90;102120;1180;NULL;-0.1
46.315.833;-0.400167;NIORT;10/01/2026;18:00:00Z;277.75;274.45;79;101550;1220;276.25;0.0
46.593.833;0.314333;POITIERS-BIARD;10/01/2026;18:00:00Z;276.75;274.65;86;100770;1350;276.75;0.6
46.869.833;1.741;CHATEAUROUX  DEOLS;10/01/2026;18:00:00Z;275.75;272.65;80;100220;1400;272.85;-0.1
461.755;1.950.333;GUERET-ST LAURENT;10/01/2026;18:00:00Z;275.65;273.85;88;97690;1230;274.75;4.2
46.166.667;3.398.667;VICHY-CHARMEIL;10/01/2026;18:00:00Z;276.85;273.85;81;98960;1270;275.15;2.2
46.408.333;40.165;ST YAN;10/01/2026;18:00:00Z;276.45;271.85;72;98970;1300;NULL;0.4
462.945;4.794.333;MACON;10/01/2026;18:00:00Z;276.65;272.45;74;99170;1270;275.45;0.8
47.043.833;5.427.333;TAVAUX SA;10/01/2026;18:00:00Z;275.35;273.05;85;99360;1380;275.45;0.8
45.665;-0.315833;COGNAC;10/01/2026;18:00:00Z;278.75;275.05;77;101930;1110;272.65;1.2
45.861.167;1.175;LIMOGES-BELLEGARDE;10/01/2026;18:00:00Z;275.45;273.15;85;97320;1170;273.65;-0.1
45.146.667;1.473.333;BRIVE;10/01/2026;18:00:00Z;278.95;273.45;68;100820;1080;277.25;1.0
45.036.333;1.491.667;BRIVE-SOUILLAC;10/01/2026;18:00:00Z;276.55;273.55;81;98540;1060;NULL;0.2
45.786.833;3.149.333;CLERMONT-FD;10/01/2026;18:00:00Z;277.45;272.65;71;98010;1230;274.05;2.0
450.745;3.764;LE PUY-LOUDES;10/01/2026;18:00:00Z;273.15;270.25;81;92030;1040;273.05;3.6
45.545.667;4.293.833;ST ETIENNE-BOUTHEON;10/01/2026;18:00:00Z;274.25;272.75;90;97140;1180;273.25;3.8
45.721.333;4.949.167;LYON-BRON;10/01/2026;18:00:00Z;276.65;273.85;82;99420;1230;275.85;-0.1
457.265;5.077.833;LYON-ST EXUPERY;10/01/2026;18:00:00Z;276.05;273.65;84;98950;1230;NULL;0.2
459.765;5.329.333;AMBERIEU;10/01/2026;18:00:00Z;274.55;273.85;95;98810;1270;275.05;1.0
45.364;5.313.333;GRENOBLE-ST GEOIRS;10/01/2026;18:00:00Z;273.85;273.25;96;97180;1140;NULL;5.4
45.928.167;6.094;MEYTHET;10/01/2026;18:00:00Z;273.75;273.05;95;96270;1170;NULL;8.4
45.641.333;5.878;CHAMBERY-AIX;10/01/2026;18:00:00Z;275.65;273.75;87;98940;1170;274.05;6.8
45.612.667;6.763.333;BOURG ST MAURICE;10/01/2026;18:00:00Z;271.35;270.35;93;91290;970;NULL;6.6
44.534.667;-1.132;CAZAUX;10/01/2026;18:00:00Z;280.35;278.85;90;102160;970;276.55;7.0
44.431.667;-12.475;BISCARROSSE;10/01/2026;18:00:00Z;282.55;279.65;82;101970;920;278.85;4.0
44.830.667;-0.691333;BORDEAUX-MERIGNAC;10/01/2026;18:00:00Z;279.35;278.35;93;101820;900;274.45;11.1
44.172.167;0.594667;AGEN-LA GARENNE;10/01/2026;18:00:00Z;280.65;278.25;85;101500;890;277.55;8.9
44.822.833;0.524167;BERGERAC;10/01/2026;18:00:00Z;278.25;275.45;82;101660;960;275.75;3.8
44.745;1.396.667;GOURDON;10/01/2026;18:00:00Z;278.25;273.95;74;99070;1040;273.85;0.4
44.028;1.376.667;MONTAUBAN;10/01/2026;18:00:00Z;280.75;276.75;76;100980;880;275.35;NULL
448.915;2.419.167;AURILLAC;10/01/2026;18:00:00Z;274.05;273.35;95;94540;1030;273.05;4.0
44.410.333;24.825;RODEZ-AVEYRON;10/01/2026;18:00:00Z;275.75;273.45;85;95180;980;NULL;2.8
44.533.667;34.545;MENDE;10/01/2026;18:00:00Z;272.45;270.25;85;90900;910;273.15;1.8
441.185;30.195;MILLAU;10/01/2026;18:00:00Z;275.05;273.25;88;93320;840;NULL;3.2
44.121.333;35.815;MONT AIGOUAL;10/01/2026;18:00:00Z;268.65;268.25;97;83750;720;NULL;5.8
44.537.167;4.368.167;LANAS SYN;10/01/2026;18:00:00Z;278.85;270.05;53;98540;1110;274.85;0.2
44.581.167;4.733;MONTELIMAR;10/01/2026;18:00:00Z;276.55;274.95;89;100870;1150;273.35;1.4
441.445;4.861;ORANGE;10/01/2026;18:00:00Z;276.95;274.15;82;101060;1030;NULL;0.2
44.083.667;5.058.333;CARPENTRAS;10/01/2026;18:00:00Z;278.65;272.15;63;100400;880;NULL;0.0
44.062.167;5.989.667;ST AUBAN;10/01/2026;18:00:00Z;277.85;267.45;47;95720;630;273.45;-0.1
44.571.167;6.508.667;EMBRUN;10/01/2026;18:00:00Z;270.25;267.25;80;91000;770;NULL;4.0
44.880.333;6.640.333;VILLAR ST PANCRACE;10/01/2026;18:00:00Z;270.65;261.85;51;86200;810;NULL;1.8
433.945;-16.865;SOCOA;10/01/2026;18:00:00Z;283.15;280.05;81;102100;730;NULL;14.1
43.469.333;-1.534.333;BIARRITZ-PAYS-BASQUE;10/01/2026;18:00:00Z;283.35;280.55;83;101720;760;279.85;4.4
43.689.833;-1.07;DAX;10/01/2026;18:00:00Z;280.25;279.05;92;102150;820;275.05;8.0
43.909.833;-0.500167;MONT-DE-MARSAN;10/01/2026;18:00:00Z;279.95;279.35;96;101790;880;277.55;8.6
43.385;-0.416333;PAU-UZEIN;10/01/2026;18:00:00Z;280.05;278.55;90;100330;770;274.85;14.3
43.188;0.0;TARBES-LOURDES-PYRENEES;10/01/2026;18:00:00Z;278.75;277.05;89;98180;760;271.25;24.4
43.689;0.601167;AUCH;10/01/2026;18:00:00Z;280.05;277.85;86;100870;890;277.65;11.3
43.005.333;1.106.833;ST GIRONS;10/01/2026;18:00:00Z;276.85;275.85;93;97490;800;277.15;21.8
43.621;1.378.833;TOULOUSE-BLAGNAC;10/01/2026;18:00:00Z;279.65;277.35;85;100480;890;277.05;12.1
43.914.667;2.116.333;ALBI;10/01/2026;18:00:00Z;277.65;275.05;83;100100;910;276.65;1.8
43.215.333;22.955;CARCASSONNE;10/01/2026;18:00:00Z;279.75;276.85;82;100640;870;277.55;8.6
43.322;3.352.667;BEZIERS-VIAS;10/01/2026;18:00:00Z;279.85;275.15;72;101660;790;NULL;0.4
43.397.333;3.692.167;SETE;10/01/2026;18:00:00Z;280.85;273.35;59;100880;870;NULL;0.0
43.772.833;4.412.833;NIMES-GARONS;10/01/2026;18:00:00Z;277.15;273.65;78;100440;940;NULL;0.0
43.522.667;49.275;ISTRES;10/01/2026;18:00:00Z;277.75;274.25;78;101340;870;NULL;-0.1
43.437;52.115;MARIGNANE;10/01/2026;18:00:00Z;279.15;273.85;69;101180;800;275.05;-0.1
42.917.333;3.059.667;LEUCATE;10/01/2026;18:00:00Z;281.95;275.95;66;101440;710;NULL;1.6
431.005;6.147;HYERES;10/01/2026;18:00:00Z;281.95;270.35;44;101070;460;278.55;0.0
43.383.167;6.386.167;LE LUC;10/01/2026;18:00:00Z;280.25;271.35;53;100100;520;NULL;0.0
430.325;6.469.333;ILE DU LEVANT;10/01/2026;18:00:00Z;281.55;273.05;55;99330;350;NULL;0.2
435.565;69.505;CANNES;10/01/2026;18:00:00Z;283.75;264.45;25;100660;340;NULL;0.0
43.648.833;7.209;NICE;10/01/2026;18:00:00Z;284.65;261.75;19;100330;330;279.15;0.0
42.737.167;2.872.833;PERPIGNAN;10/01/2026;18:00:00Z;282.25;275.15;61;101410;630;278.65;3.6
42.516.167;3.133.667;CAP BEAR;10/01/2026;18:00:00Z;281.55;275.75;67;100840;880;NULL;0.0
42.633.333;89.225;ILE ROUSSE;10/01/2026;18:00:00Z;282.95;272.15;47;99000;180;NULL;0.2
425.295;87.915;CALVI;10/01/2026;18:00:00Z;NULL;NULL;NULL;100110;160;NULL;NULL
41.918;8.792.667;AJACCIO;10/01/2026;18:00:00Z;284.65;274.25;49;100900;110;279.85;0.6
41.921.833;9.400.833;SOLENZARA;10/01/2026;18:00:00Z;282.35;272.75;51;100520;110;281.35;2.6
41.374.833;9.178.333;CAP PERTUSATO;10/01/2026;18:00:00Z;279.85;275.35;73;99500;160;NULL;5.8
42.259.667;95.415;ALISTRO;10/01/2026;18:00:00Z;282.25;271.55;47;99800;510;NULL;0.2
41.505.167;9.103.667;FIGARI;10/01/2026;18:00:00Z;283.65;273.35;49;100620;40;NULL;9.2
42.540.667;9.485.167;BASTIA;10/01/2026;18:00:00Z;282.85;272.95;50;100530;240;278.85;-0.1
-11.582.667;47.289.667;GLORIEUSES;10/01/2026;18:00:00Z;300.05;297.15;84;101150;-170;NULL;0.0
-17.054.667;42.712;JUAN DE NOVA;10/01/2026;18:00:00Z;302.65;299.05;81;101130;-110;NULL;0.0
-22.344.167;40.340.667;EUROPA;10/01/2026;18:00:00Z;301.25;299.05;88;101250;-80;NULL;0.0
-15.887.667;54.520.667;TROMELIN;10/01/2026;18:00:00Z;301.05;297.25;80;101280;-90;NULL;0.2
-20.892.167;55.528.667;GILLOT-AEROPORT;10/01/2026;18:00:00Z;298.95;293.75;73;101430;-130;NULL;-0.1
-37.795.167;77.569.167;NOUVELLE AMSTERDAM;10/01/2026;18:00:00Z;289.45;288.65;95;102300;250;NULL;1.0
-464.325;51.856.667;CROZET;10/01/2026;18:00:00Z;278.05;274.55;78;99690;1450;NULL;19.2
-49.352.333;70.243.333;KERGUELEN;10/01/2026;18:00:00Z;282.15;280.95;92;99820;NULL;NULL;NULL
-128.055;45.282.833;PAMANDZI;10/01/2026;18:00:00Z;301.25;298.45;85;101130;-160;NULL;30.3
46.766.333;-56.179.167;ST-PIERRE;10/01/2026;18:00:00Z;277.15;276.55;96;100010;-2070;274.35;6.1
16.335;-61.004;LA DESIRADE METEO;10/01/2026;18:00:00Z;302.65;295.35;65;101070;-60;NULL;1.0
16.264;-61.516.333;LE RAIZET AERO;10/01/2026;18:00:00Z;302.25;294.25;62;101300;-70;293.65;-0.1
147.745;-60.875.333;TRINITE-CARAVEL;10/01/2026;18:00:00Z;300.25;295.45;75;100940;-70;NULL;0.2
14.595.333;-60.995.667;LAMENTIN-AERO;10/01/2026;18:00:00Z;302.45;294.65;63;101230;-60;NULL;1.8
54.855;-54.031.667;SAINT LAURENT;10/01/2026;18:00:00Z;301.55;297.15;77;100930;-40;NULL;2.2
4.822.333;-52.365.333;CAYENNE-MATOURY;10/01/2026;18:00:00Z;298.85;296.75;88;100990;0;299.25;7.3
3.890.667;-51.804.667;SAINT GEORGES;10/01/2026;18:00:00Z;298.95;NULL;NULL;100890;-40;NULL;3.4
3.640.167;-54.028.333;MARIPASOULA;10/01/2026;18:00:00Z;303.05;NULL;NULL;99780;-50;NULL;3.4
-66.663.167;140.001;DUMONT D'URVILLE;10/01/2026;18:00:00Z;269.25;266.95;82;97550;NULL;NULL;NULL
-19.968.333;1.584.755;CHESTERFIELD;10/01/2026;18:00:00Z;300.35;298.95;92;100630;-80;NULL;NULL
-20.558.667;164.284.167;KOUMAC;10/01/2026;18:00:00Z;298.55;296.25;87;100610;100;NULL;2.4
-20.777.667;167.241.167;OUANAHAM;10/01/2026;18:00:00Z;298.05;297.05;94;100760;180;NULL;NULL
-22.017.333;166.222.333;LA TONTOUTA;10/01/2026;18:00:00Z;298.85;295.55;82;100960;130;NULL;0.2
-22.276;166.452.833;NOUMEA;10/01/2026;18:00:00Z;299.85;296.35;81;100300;70;NULL;7.6
-13.239.833;-176.194.167;HIHIFO;10/01/2026;18:00:00Z;297.85;297.15;96;100790;50;NULL;33.6
-9.806;-139.035.667;HIVA-OA;10/01/2026;18:00:00Z;301.95;294.75;65;100750;-90;NULL;3.2
-16.445.167;-151.752;BORA-BORA-MOTU-AERO;10/01/2026;18:00:00Z;301.75;297.35;77;101450;-90;NULL;7.8
-17.745.667;-149.158.833;TAIARAPU-EST;10/01/2026;18:00:00Z;301.15;296.05;74;101570;-50;NULL;0.0
-17.555.167;-149.614.333;FAAA;10/01/2026;18:00:00Z;301.35;295.35;70;101510;-100;NULL;-0.1
-14.456.833;-145.025.167;TAKAROA;10/01/2026;18:00:00Z;301.85;296.25;72;101460;-60;NULL;0.4
-18.063;-140.961.167;HAO AERO;10/01/2026;18:00:00Z;301.75;295.95;71;101620;-40;NULL;3.3
-23.130.167;-134.965.333;MANGAREVA;10/01/2026;18:00:00Z;300.75;294.75;70;101040;0;NULL;0.0
-27.618.333;-144.334.833;RAPA;10/01/2026;18:00:00Z;299.95;296.25;80;101980;180;NULL;1.6
43.911.333;49.025;AVIGNON;10/01/2026;18:00:00Z;277.35;274.25;80;101220;920;NULL;0.2
43.576.167;3.964.667;MONTPELLIER-AEROPORT;10/01/2026;18:00:00Z;281.65;271.85;50;101720;920;275.05;0.0
43.856.833;4.406.333;NIMES-COURBESSAC;10/01/2026;18:00:00Z;277.65;273.55;75;100970;980;275.05;0.0
43.612.833;5.108;SALON DE PROVENCE;10/01/2026;18:00:00Z;277.55;273.35;74;100890;860;NULL;0.0
-49.352.333;70.243.333;KERGUELEN;10/01/2026;18:00:00Z;282.15;280.95;92;99820;-1160;NULL;NULL
-66.663.167;140.001;DUMONT D'URVILLE;10/01/2026;18:00:00Z;269.25;266.95;82;97550;NULL;NULL;NULL
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
507.325;1.599.667;BOULOGNE-SEM;11/01/2026;00:00:00Z;274.85;272.45;84;101400;2040;NULL;0.2
505.145;1.622.833;LE-TOUQUET;11/01/2026;00:00:00Z;272.55;270.85;88;102020;2030;275.45;-0.1
50.136;1.834;ABBEVILLE;11/01/2026;00:00:00Z;272.95;271.85;92;101400;2050;271.05;0.6
51.055.833;23.395;DUNKERQUE;11/01/2026;00:00:00Z;273.35;270.85;83;102080;2320;NULL;2.4
50.57;30.975;LILLE-LESQUIN;11/01/2026;00:00:00Z;272.15;269.95;85;101690;2440;272.95;4.0
49.725.167;-1.939.833;PTE DE LA HAGUE;11/01/2026;00:00:00Z;278.05;275.05;81;102050;1220;NULL;0.0
49.652.667;-14.635;GONNEVILLE;11/01/2026;00:00:00Z;274.25;273.65;96;100540;1300;277.35;0.0
49.18;-0.456167;CAEN-CARPIQUET;11/01/2026;00:00:00Z;272.95;272.35;96;101500;1480;275.85;2.8
